nx: 496
ny: 6
<<<<<<<<<<<<<<<
373.67633	0	100	250	240	250
374.31717	0	100	250	240	250
374.91891	0	100	250	240	250
375.48441	0	100	250	240	250
376.01688	0	100	250	240	250
376.66336	230	100	250	240	250
377.58389	230	100	250	240	250
378.8504	230	100	250	240	250
380.44507	230	100	250	240	250
382.3024	230	100	250	240	250
384.34302	230	100	250	240	250
386.49268	230	100	250	240	250
388.68982	230	100	250	240	250
390.88815	230	100	250	240	250
393.05237	230	100	250	240	250
395.15909	230	100	250	240	250
395.54419	230	100	250	0	250
393.93521	230	100	250	0	250
390.90945	230	100	250	0	250
387.10828	230	100	250	0	250
382.9906	230	100	250	0	250
378.83569	230	100	250	0	250
374.80066	230	100	250	0	250
370.96869	230	100	250	0	250
367.36841	230	100	250	0	250
364.02182	230	100	250	0	250
360.9155	230	100	250	0	250
357.3067	230	100	150	0	250
353.10507	230	100	150	0	250
348.55573	230	100	150	0	250
343.93228	230	100	150	0	250
339.39438	230	100	150	0	250
335.04785	230	100	150	0	250
330.94052	230	100	150	0	250
327.08795	230	100	150	0	250
323.48489	230	100	150	0	250
320.14505	230	100	150	0	250
317.03644	230	100	150	0	250
314.08011	230	0	150	0	250
311.19434	230	0	150	0	250
308.32794	230	0	150	0	250
305.47681	230	0	150	0	250
302.65625	230	0	150	0	250
299.89124	230	0	150	0	250
297.20013	230	0	150	0	250
294.60672	230	0	150	0	250
292.10608	230	0	150	0	250
289.74619	230	0	150	0	250
287.49481	230	0	150	0	250
285.36365	230	0	150	0	250
283.35226	230	0	150	0	250
281.44696	230	0	150	0	250
279.67496	230	0	150	0	250
278.00296	230	0	150	0	250
276.43497	230	0	150	0	250
274.96243	230	0	150	0	250
273.58896	230	0	150	0	250
272.23514	140	0	150	0	250
270.82382	140	0	150	0	250
269.3317	140	0	150	0	250
267.76807	140	0	150	0	250
266.17474	140	0	150	0	250
264.57724	140	0	150	0	250
263.00372	140	0	150	0	250
261.47595	140	0	150	0	250
260.00745	140	0	150	0	250
258.60141	140	0	150	0	250
257.2785	140	0	150	0	250
256.01422	140	0	150	0	250
254.86826	140	0	150	0	250
253.76598	140	0	150	0	250
252.74539	140	0	150	0	250
251.79065	140	0	150	0	250
251.90793	140	0	270	0	250
253.16589	140	0	270	0	250
255.17551	140	0	270	0	250
257.56091	140	0	270	0	250
260.06967	140	0	270	0	250
262.69037	140	190	270	0	250
265.50989	140	190	270	0	250
268.55154	140	190	270	0	250
271.7822	140	190	270	0	250
269.55972	140	190	270	0	200
269.13919	140	190	270	0	200
269.90619	140	190	270	0	200
271.2728	140	190	270	0	200
275.43512	140	190	270	320	200
282.61044	140	190	270	320	200
291.81628	140	190	270	320	200
302.01089	140	190	270	320	200
312.45688	140	190	270	320	200
322.70444	140	190	270	320	200
332.50525	140	190	270	320	200
341.73553	140	190	270	320	200
350.34647	140	190	270	320	200
358.3316	140	190	270	320	200
365.70834	140	190	270	320	200
372.50696	140	190	270	320	200
378.76389	140	190	270	320	200
384.51709	140	190	270	320	200
389.80536	140	190	270	320	200
394.66293	140	190	270	320	200
399.12897	140	190	270	320	200
403.23355	140	190	270	320	200
407.0072	140	190	270	320	200
410.48172	140	190	270	320	200
413.67035	140	190	270	320	200
416.60638	140	190	270	320	200
419.30704	140	190	270	320	200
421.82205	140	190	270	320	200
424.11505	140	190	270	320	200
426.2016	140	190	270	320	200
428.1423	140	190	270	320	200
429.95212	140	190	270	320	200
431.58609	140	190	270	320	200
433.21054	250	190	270	320	200
434.91382	250	190	270	320	200
436.72696	250	190	270	320	200
438.62668	250	190	270	320	200
440.5672	250	190	270	320	200
442.50229	250	190	270	320	200
444.39587	250	190	270	320	200
446.22043	250	190	270	320	200
447.95813	250	190	270	320	200
461.13956	250	190	270	320	300
470.48047	250	190	270	320	300
477.27399	250	190	270	320	300
482.63004	250	190	270	320	300
487.09088	250	190	270	320	300
490.95126	250	190	270	320	300
494.3295	250	190	270	320	300
497.36224	250	190	270	320	300
500.10291	250	190	270	320	300
502.61911	270	190	270	320	300
504.95551	270	190	270	320	300
507.14209	270	190	270	320	300
509.19226	270	190	270	320	300
509.67636	270	190	270	170	300
508.56024	270	190	270	170	300
506.4299	270	190	270	170	300
503.82224	270	190	270	170	300
501.0712	270	190	270	170	300
498.35904	270	190	270	170	300
495.78116	270	190	270	170	300
493.37494	270	190	270	170	300
491.15506	270	190	270	170	300
489.11142	270	190	270	170	300
487.25598	270	190	270	170	300
485.55084	270	190	270	170	300
480.95575	270	190	0	170	300
473.66513	270	190	0	170	300
464.95276	270	190	0	170	300
455.82666	270	190	0	170	300
446.8685	270	190	0	170	300
438.36295	270	190	0	170	300
430.42987	270	190	0	170	300
423.10028	270	190	0	170	300
416.36234	270	190	0	170	300
410.18304	270	190	0	170	300
404.52182	270	190	0	170	300
399.32822	270	190	0	170	300
394.58084	270	190	0	170	300
390.22098	270	190	0	170	300
386.20206	270	190	0	170	300
382.54056	270	190	0	170	300
379.37973	270	400	0	170	300
376.91162	270	400	0	170	300
375.16943	270	400	0	170	300
374.07211	270	400	0	170	300
373.49103	270	400	0	170	300
373.29883	270	400	0	170	300
373.38382	270	400	0	170	300
373.65656	270	400	0	170	300
374.04886	270	400	0	170	300
374.51151	270	400	0	170	300
375.01169	270	400	0	170	300
375.52261	270	400	0	170	300
376.0282	270	400	0	170	300
376.5173	270	400	0	170	300
376.98187	270	400	0	170	300
377.41699	270	400	0	170	300
379.96249	270	400	180	170	300
384.47726	270	400	180	170	300
390.0459	270	400	180	170	300
395.94461	270	400	180	170	300
401.66449	200	400	180	170	300
406.93542	200	400	180	170	300
411.65833	200	400	180	170	300
415.8353	200	400	180	170	300
419.51477	200	400	180	170	300
422.75763	200	400	180	170	300
425.62405	200	400	180	170	300
428.16824	200	400	180	170	300
430.43207	200	400	180	170	300
432.45328	200	400	180	170	300
434.26367	200	400	180	170	300
435.69525	200	240	180	170	300
436.61142	200	240	180	170	300
436.99838	200	240	180	170	300
436.93582	200	240	180	170	300
436.53702	200	240	180	170	300
435.89996	200	240	180	170	300
435.11987	200	240	180	170	300
434.2475	200	240	180	170	300
433.34744	200	240	180	170	300
432.43903	200	240	180	170	300
431.54642	200	240	180	170	300
430.67728	200	240	180	170	300
429.8544	200	240	180	170	300
429.08063	200	240	180	170	300
428.34552	200	240	180	170	300
427.66815	200	240	180	170	300
427.02905	200	240	180	170	300
426.44513	200	240	180	170	300
425.90543	200	240	180	170	300
425.40668	200	240	180	170	300
415.78839	200	240	180	170	230
409.51083	200	240	180	170	230
405.24988	200	240	180	170	230
402.01614	200	240	180	170	230
399.44138	200	240	180	170	230
397.28168	200	240	180	170	230
395.41766	200	240	180	170	230
393.78302	200	240	180	170	230
392.31412	200	240	180	170	230
390.99826	200	240	180	170	230
389.80939	200	240	180	170	230
388.72189	200	240	180	170	230
388.13657	200	240	210	170	230
387.97372	200	240	210	170	230
388.07233	200	240	210	170	230
388.28021	200	240	210	170	230
388.55084	200	240	210	170	230
388.8009	200	240	210	170	230
389.04227	200	240	210	170	230
389.25821	200	240	210	170	230
389.44968	200	240	210	170	230
389.4856	200	240	210	160	230
389.38403	200	240	210	160	230
389.19537	200	240	210	160	230
388.97366	200	240	210	160	230
388.74393	200	240	210	160	230
388.51822	200	240	210	160	230
388.30075	200	240	210	160	230
388.08078	200	240	210	160	230
388.11209	360	240	210	160	230
388.52618	360	240	210	160	230
389.33554	360	240	210	160	230
390.45221	360	240	210	160	230
391.76389	360	240	210	160	230
393.172	360	240	210	160	230
394.60617	360	240	210	160	230
396.00732	360	240	210	160	230
397.34924	360	240	210	160	230
398.61743	360	240	210	160	230
399.79398	360	240	210	160	230
400.8941	360	240	210	160	230
401.88153	360	240	210	160	230
402.797	360	240	210	160	230
403.6105	360	240	210	160	230
404.35806	360	240	210	160	230
404.95035	360	190	210	160	230
405.36551	360	190	210	160	230
405.58862	360	190	210	160	230
405.6507	360	190	210	160	230
405.58987	360	190	210	160	230
405.44208	360	190	210	160	230
394.66687	360	190	210	160	150
387.74396	360	190	210	160	150
383.07925	360	190	210	160	150
379.55673	360	190	210	160	150
376.38733	100	190	210	160	150
373.03293	100	190	210	160	150
369.37433	100	190	210	160	150
365.48486	100	190	210	160	150
361.50098	100	190	210	160	150
357.54858	100	190	210	160	150
353.71649	100	190	210	160	150
350.06415	100	190	210	160	150
346.48282	100	190	200	160	150
343.00391	100	190	200	160	150
339.70853	100	190	200	160	150
336.61313	100	190	200	160	150
333.75797	100	190	200	160	150
331.12985	100	190	200	160	150
328.72086	100	190	200	160	150
326.51749	100	190	200	160	150
325.32019	100	190	200	220	150
325.01538	100	190	200	220	150
325.23593	100	190	200	220	150
325.69949	100	190	200	220	150
326.23938	100	190	200	220	150
326.78763	100	190	200	220	150
327.289	100	190	200	220	150
327.74527	100	190	200	220	150
328.14957	100	190	200	220	150
328.49539	100	190	200	220	150
328.80408	100	190	200	220	150
329.06787	100	190	200	220	150
329.2948	100	190	200	220	150
329.49277	100	190	200	220	150
329.66757	100	190	200	220	150
329.81442	100	190	200	220	150
329.94266	100	190	200	220	150
330.05576	100	190	200	220	150
330.15234	100	190	200	220	150
330.23505	100	190	200	220	150
330.30554	100	190	200	220	150
330.366	100	190	200	220	150
330.41589	100	190	200	220	150
330.45584	100	190	200	220	150
330.49265	100	190	200	220	150
330.51971	100	190	200	220	150
330.54047	100	190	200	220	150
330.55725	100	190	200	220	150
330.56976	100	190	200	220	150
330.57596	100	190	200	220	150
330.57809	100	190	200	220	150
330.57809	100	190	200	220	150
330.56741	100	185	200	220	150
330.54346	100	185	200	220	150
330.50327	100	185	200	220	150
330.45056	100	185	200	220	150
330.39108	100	185	200	220	150
330.32184	100	185	200	220	150
330.25244	100	185	200	220	150
330.18195	100	185	200	220	150
330.11285	100	185	200	220	150
330.04306	100	185	200	220	150
329.97617	100	185	200	220	150
329.91168	100	185	200	220	150
329.84717	100	185	200	220	150
329.78613	100	185	200	220	150
329.4187	100	185	180	220	150
328.81122	100	185	180	220	150
328.09348	100	185	180	220	150
327.35873	100	185	180	220	150
326.64905	100	185	180	220	150
325.99048	100	185	180	220	150
325.3895	100	185	180	220	150
324.84174	100	185	180	220	150
336.94199	100	185	180	220	250
344.53	100	185	180	220	250
349.44156	100	185	180	220	250
353.0249	100	185	180	220	250
355.7908	100	185	180	220	250
358.26859	230	185	180	220	250
360.74045	230	185	180	220	250
363.29141	230	185	180	220	250
365.89603	230	185	180	220	250
368.49573	230	185	180	220	250
371.02377	230	185	180	220	250
373.44034	230	185	180	220	250
375.72339	230	185	180	220	250
377.8428	230	185	180	220	250
379.81229	230	185	180	220	250
381.63705	230	185	180	220	250
383.30493	230	185	180	220	250
384.82623	230	185	180	220	250
385.9151	230	185	180	200	250
386.63632	230	185	180	200	250
387.12402	230	185	180	200	250
387.48215	230	185	180	200	250
387.7713	230	185	180	200	250
388.02136	230	185	180	200	250
388.24722	230	185	180	200	250
388.4523	230	185	180	200	250
388.64148	230	185	180	200	250
388.81772	230	185	180	200	250
388.97961	230	185	180	200	250
389.13022	230	185	180	200	250
389.26202	230	185	180	200	250
389.38852	230	185	180	200	250
