nx: 999
ny: 2
<<<<<<<<<<<<<<<
35.695999	111.15414
105.88	107.29816
43.749001	101.27413
109.61	98.215126
11.647	91.370361
117.52	88.718346
83.221001	87.838463
37.289001	84.156013
12.782	76.841438
14.957	68.189507
62.007	63.064312
188.82001	69.498672
196.14999	83.498756
111.02	93.80648
197.71001	105.39307
138.31	114.10912
48.332001	113.71765
161.96001	115.16473
186.89999	121.36121
25.761	119.05
137.37	117.29818
59.449001	112.86035
129.44	111.0978
92.751999	109.49928
184.56	113.66016
48.344002	112.53941
132.03	112.0869
66.457001	109.07656
95.350998	106.05336
93.754997	103.70667
141.19	105.09437
47.990002	102.66094
143.44	103.30178
173.03999	109.01701
82.197998	111.10524
84.957001	109.62301
190.86	113.757
176.28	121.31385
139.72	127.01074
61.080002	125.14883
165.87	125.57201
194.12	131.0482
60.021	130.05699
199.61	132.81491
88.150002	132.21051
1.2454	122.30325
58.380001	111.12833
138.38	107.09335
98.57	105.71891
16.695999	99.265656
39.157001	90.788422
195.52	93.131439
73.239998	95.121651
27.886	91.21109
2.9511001	82.153931
128.13	79.649162
147.53999	84.284935
5.3515	82.545174
20.431	76.017456
178.67	78.811607
152.78	87.154709
116.53	94.277954
137.09	100.55637
193.42999	110.0428
110.07	115.68322
155.44	120.54224
122.07	123.1968
197.72	129.23026
9.6524	125.07841
197.08	125.68784
40.946999	121.56448
182.5	122.38302
133.11	124.64967
92.463997	123.7768
9.6667004	115.009
92.087997	107.4576
159.99001	107.45532
57.887001	105.45876
139.02	106.06926
51.855999	103.2932
142.64999	103.77234
144.07001	107.44807
146.66	112.52818
124.47	116.19344
197.96001	123.34469
30.476	121.58482
40.665001	113.4085
163.86	111.5736
11.687	105.25438
107.7	100.99765
38.030998	95.041344
119.9	93.180397
58.452	90.661415
18.257999	84.20253
101.35	81.233566
176.83	86.869476
123.11	93.780884
9.2784004	91.737892
190.38	95.592072
33.806	94.886993
165.33	98.165863
122.28	102.45396
169.46001	109.28732
22.825001	107.5416
129.84	106.43379
22.962999	100.61417
94.681999	96.225571
136.64	97.028358
26.66	93.621674
92.816002	90.829597
14.25	84.437576
116.24	82.50798
113.2	84.47776
51.051998	83.866928
47.699001	80.506737
3.1908	73.094231
76.948997	68.758408
151.46001	72.721161
115.03	79.110977
81.616997	82.866211
39.141998	81.364052
102.43	81.101753
142.67	85.494705
173.48	94.55645
148.36	103.73664
198.97	114.88389
173.35001	125.10851
97.163002	128.40971
180.66	132.43111
4.0629001	126.26665
127.36	121.1116
188.81	123.47919
8.1560001	118.30558
57.133999	109.79053
135.45	106.65141
117.24	106.78173
12.994	100.9649
175.84	101.72547
97.582001	103.28285
178.3	109.08869
152.46001	115.86013
131.06	120.53083
194.3	127.56134
34.228001	125.51682
27.193001	116.02283
151.03999	112.25587
62.643002	108.20654
92.650002	104.75822
67.887001	100.58497
1.9244	91.560829
66.760002	84.2416
49.365002	78.475388
198.81	83.74485
181.11	95.121429
69.954002	100.2368
55.623001	98.631165
18.584999	91.326424
48.105999	83.689735
180.33	86.241226
64.848999	88.072403
114.54	90.347763
37.013	88.095924
147.58	90.063103
22.351	87.466881
76.75	84.370674
172.47	88.73127
171.42	98.006134
163.87	108.037
49.139	109.39751
179.52	113.19484
120.82	116.46999
27.945999	112.03813
32.259998	102.90295
176.63	102.38717
195.72	110.14474
120.26	116.19553
72.361	115.8933
46.280998	109.94615
89.945999	104.57219
128.62	103.62214
49.043999	100.22649
93.602997	97.396851
99.486	96.232407
14.993	90.413979
153.32001	90.657066
9.0733995	86.589035
33.022999	79.792564
155.44	80.936623
41.669998	80.472069
50.355	77.627541
79.305	75.84726
96.138	76.554466
101.86	79.048843
124.96	83.731758
125.11	89.357079
198.23	99.785805
71.844002	104.30595
55.198002	102.13479
135.62	102.19396
101.75	102.80592
55.372002	99.94722
115.77	98.846657
164.57001	103.12401
188.28999	112.05948
88.862999	115.94702
84.646004	114.83216
199.24001	119.14095
122.82	122.84827
188.81	128.95921
182.42	136.27275
163	142.10068
137.92999	144.59767
61.730999	139.76602
111.64	134.05327
127.35	130.62383
153.82001	130.8046
10.806	123.43175
22.966	111.2186
169.2	108.00298
34.477001	103.17838
7.3965998	93.557289
62.511002	85.542946
163.46001	87.001144
46.926998	86.764
117.49	88.115532
184.84	95.712029
66.010002	98.843338
41.108002	95.610146
72.897003	91.305305
195.14	96.024582
143.38	103.41784
128.66	109.24925
156.50999	115.15649
93.295998	116.90123
46.455002	112.29241
63.576	105.51622
157.75999	105.23335
126.89	107.79669
131.96001	111.09782
107.52	112.69599
183.84	117.98232
156.10001	124.09689
65.342003	123.41473
147.75	123.4166
87.546997	121.33264
118.36	119.60831
22.902	112.30951
63.833	104.12629
124.37	101.16558
178.91	105.81701
192.72	115.38881
4.0127001	113.66529
22.129999	104.31988
80.603996	96.737907
19.438999	88.037292
58.610001	81.170143
135.74001	81.588074
195.96001	90.810173
79.887001	96.373543
164.17999	102.96437
26.323999	101.619
168.98	103.90485
46.544998	102.2136
13.431	94.446152
66.290001	87.425514
115.05	85.896263
27.364	82.117874
173.56	85.688042
65.852997	87.704742
97.599998	88.913811
86.306999	89.296989
52.108002	86.856903
196.60001	92.45192
193.14	103.80414
189.7	116.40149
90.344002	121.39526
66.338997	118.91116
1.5519	108.5101
33.167999	96.677589
165.63	95.006363
128.67999	98.321129
64.455002	98.393562
5.2739	91.427475
71.088997	85.17234
148.78	86.485947
59.733002	86.743546
36.244999	83.064453
83.038002	80.410194
173.47	85.598999
124.99	92.414581
11.04	90.615105
80.819	87.353035
60.391998	83.815735
30.464001	78.325653
61.834	73.923943
0.65166003	66.935768
87.482002	64.097
135.28	68.239265
164.58	78.083351
151.17	89.103615
32.528	91.173485
110.41	91.875542
105.02	93.152542
183.87	100.09341
88.380997	103.99235
8.9604998	98.926636
192.92	101.0056
2.6925001	97.112984
110.4	94.562012
186.86	99.890541
179.72	109.50592
123.6	116.09839
139.98	120.52937
187.82001	127.11486
90.417	128.58618
35.334	122.06802
123.35	117.3774
103.68	114.54223
72.899002	110.51356
154.66	111.062
165.66	115.92764
63.678001	115.6478
119.2	114.66104
156.36	116.98208
6.7185001	111.42132
171.39999	110.91281
136.52	113.60088
160.37	118.56657
183.53999	125.91771
77.622002	126.94937
94.396004	124.05835
17.612	114.81862
185.02	113.57499
135.7	116.09972
128.21001	118.67064
199.17999	125.39086
99.907997	127.99534
86.010002	125.67269
165.83	126.35157
23.339001	120.48908
119.74	115.99675
44.244999	109.24673
79.735001	103.21236
60.23	97.321907
126.71	96.180229
189	102.70892
1.1742001	100.62236
163.32001	101.87444
138.17999	105.93122
196.2	114.54314
13.948	113.11147
8.9910002	103.31072
147.99001	99.900459
163.82001	103.83598
52.167999	103.59633
140.8	104.96767
59.294998	103.0684
16.458	95.56427
175.08	95.993286
15.49	92.474396
148.2	93.326019
25.014	90.171402
88.742996	87.487144
118.5	88.37455
127.27	92.121689
106.55	95.497581
41.743	93.508087
134.75	94.263626
48.382	92.237434
144.11	94.056908
79.992996	94.868523
78.806999	93.916245
82.300003	92.335365
29.948999	87.222107
167.28	89.265549
29.063999	87.756592
34.304001	82.445419
13.609	74.409386
164.8	75.841515
26.794001	75.157349
176.96001	80.923134
102.95	86.779831
192.73	96.830299
24.099001	98.053291
9.658	90.959801
76.029999	84.938179
82.557999	82.020309
80.278	80.892166
84.198997	80.737328
75.390999	80.445656
181.47	87.040337
134.03	94.988052
192.37	105.80128
32.596001	107.11458
149.73	108.80075
74.813004	107.80177
90.847	105.59097
7.7121	97.675919
112.49	93.462723
74.461998	90.801056
158.56	94.126869
159.05	101.33262
76.583	104.01865
50.557999	100.91186
68.585999	96.131996
193.56	100.0335
95.961998	103.48555
73.666	102.95409
152.91	105.31752
75.43	105.22152
180.06	109.66437
36.686001	108.0296
73.663002	103.55886
183.49001	106.24551
103.18	108.88132
18.061001	103.914
147.06	102.78571
0.94243002	96.304649
120.62	93.337631
191.37	99.232689
79.486	102.53342
146.31	106.49565
136.92999	110.86057
195.7	118.94583
40.757	118.64984
118.66	116.80406
190.31	120.76688
52.054001	119.35609
102.94	116.30166
127.27	115.29849
80.192001	112.83162
97.321999	110.13512
150.09	111.40645
25.239	107.02414
8.6125002	96.885147
74.188004	89.101761
138.66	88.921112
187.16	96.771202
95.514999	102.10628
25.82	99.099525
96.765999	95.89624
189.12	100.6953
73.549004	102.87897
65.696999	100.81625
154.58	102.62908
59.455002	101.53813
35.570999	95.859077
138.16	94.924698
52.789001	92.614594
91.547997	90.910454
168.74001	95.41507
176.3	104.38609
140	112.17826
151.14	118.59054
194.89999	126.91499
80.431	128.58966
26.256001	121.29086
144.95	117.55846
179.89999	120.70059
34.139999	117.69733
8.6056995	107.39437
95.832001	100.00481
18.787001	91.370087
130.00999	89.069649
190.46001	95.895348
91.542999	100.71952
107.38	103.08883
13.297	97.91497
98.774002	93.910439
83.508003	91.524902
58.451	88.290192
57.932999	84.307335
150.77	86.582695
19.358999	84.44384
15.383	77.625557
144.17999	77.780769
152.98	84.377487
131.59	92.020325
162.08	100.78742
74.848999	103.89367
61.245998	101.58316
74.139999	97.665329
141.35001	98.403084
33.673	95.323265
162.74001	97.376663
93.246002	99.28022
144.46001	103.13579
198.97	112.01131
72.500999	114.93769
146.17	117.31789
129.92999	119.52919
136.27	121.79613
1.5224	114.93026
130.83	110.62592
189.05	114.42391
122.65	118.37758
156.59	122.83034
0.63069999	117.08835
159.39	114.94385
128.36	115.74129
35.695999	111.15414
105.88	107.29816
43.749001	101.27413
109.61	98.215126
11.647	91.370361
117.52	88.718346
83.221001	87.838463
37.289001	84.156013
12.782	76.841438
14.957	68.189507
62.007	63.064312
188.82001	69.498672
196.14999	83.498756
111.02	93.80648
197.71001	105.39307
138.31	114.10912
48.332001	113.71765
161.96001	115.16473
186.89999	121.36121
25.761	119.05
137.37	117.29818
59.449001	112.86035
129.44	111.0978
92.751999	109.49928
184.56	113.66016
48.344002	112.53941
132.03	112.0869
66.457001	109.07656
95.350998	106.05336
93.754997	103.70667
141.19	105.09437
47.990002	102.66094
143.44	103.30178
173.03999	109.01701
82.197998	111.10524
84.957001	109.62301
190.86	113.757
176.28	121.31385
139.72	127.01074
61.080002	125.14883
165.87	125.57201
194.12	131.0482
60.021	130.05699
199.61	132.81491
88.150002	132.21051
1.2454	122.30325
58.380001	111.12833
138.38	107.09335
98.57	105.71891
16.695999	99.265656
39.157001	90.788422
195.52	93.131439
73.239998	95.121651
27.886	91.21109
2.9511001	82.153931
128.13	79.649162
147.53999	84.284935
5.3515	82.545174
20.431	76.017456
178.67	78.811607
152.78	87.154709
116.53	94.277954
137.09	100.55637
193.42999	110.0428
110.07	115.68322
155.44	120.54224
122.07	123.1968
197.72	129.23026
9.6524	125.07841
197.08	125.68784
40.946999	121.56448
182.5	122.38302
133.11	124.64967
92.463997	123.7768
9.6667004	115.009
92.087997	107.4576
159.99001	107.45532
57.887001	105.45876
139.02	106.06926
51.855999	103.2932
142.64999	103.77234
144.07001	107.44807
146.66	112.52818
124.47	116.19344
197.96001	123.34469
30.476	121.58482
40.665001	113.4085
163.86	111.5736
11.687	105.25438
107.7	100.99765
38.030998	95.041344
119.9	93.180397
58.452	90.661415
18.257999	84.20253
101.35	81.233566
176.83	86.869476
123.11	93.780884
9.2784004	91.737892
190.38	95.592072
33.806	94.886993
165.33	98.165863
122.28	102.45396
169.46001	109.28732
22.825001	107.5416
129.84	106.43379
22.962999	100.61417
94.681999	96.225571
136.64	97.028358
26.66	93.621674
92.816002	90.829597
14.25	84.437576
116.24	82.50798
113.2	84.47776
51.051998	83.866928
47.699001	80.506737
3.1908	73.094231
76.948997	68.758408
151.46001	72.721161
115.03	79.110977
81.616997	82.866211
39.141998	81.364052
102.43	81.101753
142.67	85.494705
173.48	94.55645
148.36	103.73664
198.97	114.88389
173.35001	125.10851
97.163002	128.40971
180.66	132.43111
4.0629001	126.26665
127.36	121.1116
188.81	123.47919
8.1560001	118.30558
57.133999	109.79053
135.45	106.65141
117.24	106.78173
12.994	100.9649
175.84	101.72547
97.582001	103.28285
178.3	109.08869
152.46001	115.86013
131.06	120.53083
194.3	127.56134
34.228001	125.51682
27.193001	116.02283
151.03999	112.25587
62.643002	108.20654
92.650002	104.75822
67.887001	100.58497
1.9244	91.560829
66.760002	84.2416
49.365002	78.475388
198.81	83.74485
181.11	95.121429
69.954002	100.2368
55.623001	98.631165
18.584999	91.326424
48.105999	83.689735
180.33	86.241226
64.848999	88.072403
114.54	90.347763
37.013	88.095924
147.58	90.063103
22.351	87.466881
76.75	84.370674
172.47	88.73127
171.42	98.006134
163.87	108.037
49.139	109.39751
179.52	113.19484
120.82	116.46999
27.945999	112.03813
32.259998	102.90295
176.63	102.38717
195.72	110.14474
120.26	116.19553
72.361	115.8933
46.280998	109.94615
89.945999	104.57219
128.62	103.62214
49.043999	100.22649
93.602997	97.396851
99.486	96.232407
14.993	90.413979
153.32001	90.657066
9.0733995	86.589035
33.022999	79.792564
155.44	80.936623
41.669998	80.472069
50.355	77.627541
79.305	75.84726
96.138	76.554466
101.86	79.048843
124.96	83.731758
125.11	89.357079
198.23	99.785805
71.844002	104.30595
55.198002	102.13479
135.62	102.19396
101.75	102.80592
55.372002	99.94722
115.77	98.846657
164.57001	103.12401
188.28999	112.05948
88.862999	115.94702
84.646004	114.83216
199.24001	119.14095
122.82	122.84827
188.81	128.95921
182.42	136.27275
163	142.10068
137.92999	144.59767
61.730999	139.76602
111.64	134.05327
127.35	130.62383
153.82001	130.8046
10.806	123.43175
22.966	111.2186
169.2	108.00298
34.477001	103.17838
7.3965998	93.557289
62.511002	85.542946
163.46001	87.001144
46.926998	86.764
117.49	88.115532
184.84	95.712029
66.010002	98.843338
41.108002	95.610146
72.897003	91.305305
195.14	96.024582
143.38	103.41784
128.66	109.24925
156.50999	115.15649
93.295998	116.90123
46.455002	112.29241
63.576	105.51622
157.75999	105.23335
126.89	107.79669
131.96001	111.09782
107.52	112.69599
183.84	117.98232
156.10001	124.09689
65.342003	123.41473
147.75	123.4166
87.546997	121.33264
118.36	119.60831
22.902	112.30951
63.833	104.12629
124.37	101.16558
178.91	105.81701
192.72	115.38881
4.0127001	113.66529
22.129999	104.31988
80.603996	96.737907
19.438999	88.037292
58.610001	81.170143
135.74001	81.588074
195.96001	90.810173
79.887001	96.373543
164.17999	102.96437
26.323999	101.619
168.98	103.90485
46.544998	102.2136
13.431	94.446152
66.290001	87.425514
115.05	85.896263
27.364	82.117874
173.56	85.688042
65.852997	87.704742
97.599998	88.913811
86.306999	89.296989
52.108002	86.856903
196.60001	92.45192
193.14	103.80414
189.7	116.40149
90.344002	121.39526
66.338997	118.91116
1.5519	108.5101
33.167999	96.677589
165.63	95.006363
128.67999	98.321129
64.455002	98.393562
5.2739	91.427475
71.088997	85.17234
148.78	86.485947
59.733002	86.743546
36.244999	83.064453
83.038002	80.410194
173.47	85.598999
124.99	92.414581
11.04	90.615105
80.819	87.353035
60.391998	83.815735
30.464001	78.325653
61.834	73.923943
0.65166003	66.935768
87.482002	64.097
135.28	68.239265
164.58	78.083351
151.17	89.103615
32.528	91.173485
110.41	91.875542
105.02	93.152542
183.87	100.09341
88.380997	103.99235
8.9604998	98.926636
192.92	101.0056
2.6925001	97.112984
110.4	94.562012
186.86	99.890541
179.72	109.50592
123.6	116.09839
139.98	120.52937
187.82001	127.11486
90.417	128.58618
35.334	122.06802
123.35	117.3774
103.68	114.54223
72.899002	110.51356
154.66	111.062
165.66	115.92764
63.678001	115.6478
119.2	114.66104
156.36	116.98208
6.7185001	111.42132
171.39999	110.91281
136.52	113.60088
160.37	118.56657
183.53999	125.91771
77.622002	126.94937
94.396004	124.05835
17.612	114.81862
185.02	113.57499
135.7	116.09972
128.21001	118.67064
199.17999	125.39086
99.907997	127.99534
86.010002	125.67269
165.83	126.35157
23.339001	120.48908
119.74	115.99675
44.244999	109.24673
79.735001	103.21236
60.23	97.321907
126.71	96.180229
189	102.70892
1.1742001	100.62236
163.32001	101.87444
138.17999	105.93122
196.2	114.54314
13.948	113.11147
8.9910002	103.31072
147.99001	99.900459
163.82001	103.83598
52.167999	103.59633
140.8	104.96767
59.294998	103.0684
16.458	95.56427
175.08	95.993286
15.49	92.474396
148.2	93.326019
25.014	90.171402
88.742996	87.487144
118.5	88.37455
127.27	92.121689
106.55	95.497581
41.743	93.508087
134.75	94.263626
48.382	92.237434
144.11	94.056908
79.992996	94.868523
78.806999	93.916245
82.300003	92.335365
